VehicleName	TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
SimpleFlight	1777083628315	11.0201	6.88585	-32.5211	0.977251	0.0353957	-0.0458986	-0.204011	img_SimpleFlight__0_1777083628333922000.png
SimpleFlight	1777083628372	11.4914	6.63749	-32.4642	0.977266	0.032038	-0.0445028	-0.204804	img_SimpleFlight__0_1777083628389409000.png
SimpleFlight	1777083628411	11.8147	6.46883	-32.4254	0.977244	0.0297097	-0.0435695	-0.205456	img_SimpleFlight__0_1777083628429186000.png
SimpleFlight	1777083628465	12.2635	6.23687	-32.3718	0.977175	0.0264582	-0.0423084	-0.206491	img_SimpleFlight__0_1777083628485103000.png
SimpleFlight	1777083628522	12.7385	5.99386	-32.3156	0.977055	0.0230112	-0.0410191	-0.207731	img_SimpleFlight__0_1777083628540365000.png
SimpleFlight	1777083628561	13.0643	5.82856	-32.2773	0.976945	0.0206517	-0.0401622	-0.20866	img_SimpleFlight__0_1777083628581192000.png
SimpleFlight	1777083628615	13.5161	5.60086	-32.2245	0.976758	0.0173936	-0.0390101	-0.210045	img_SimpleFlight__0_1777083628634959000.png
SimpleFlight	1777083628669	13.9688	5.37437	-32.1721	0.976532	0.0141644	-0.0378995	-0.211539	img_SimpleFlight__0_1777083628687995000.png
SimpleFlight	1777083628723	14.4224	5.14892	-32.12	0.976267	0.0109718	-0.0368296	-0.213134	img_SimpleFlight__0_1777083628741759000.png
SimpleFlight	1777083628777	14.8766	4.92435	-32.0683	0.975965	0.00783534	-0.0358022	-0.214824	img_SimpleFlight__0_1777083628794981000.png
SimpleFlight	1777083628816	15.2051	4.76262	-32.0312	0.975724	0.00560632	-0.0350853	-0.216102	img_SimpleFlight__0_1777083628835883000.png
SimpleFlight	1777083628873	15.6856	4.52678	-31.9774	0.975339	0.00241287	-0.0340756	-0.218052	img_SimpleFlight__0_1777083628890828000.png
SimpleFlight	1777083628927	16.1413	4.30381	-31.9269	0.974939	-0.000530127	-0.0331612	-0.219985	img_SimpleFlight__0_1777083628944435000.png
SimpleFlight	1777083628978	16.572	4.09348	-31.8796	0.974532	-0.00322264	-0.0323362	-0.221881	img_SimpleFlight__0_1777083628996423000.png
SimpleFlight	1777083629032	17.0283	3.87091	-31.8299	0.974071	-0.00598039	-0.031502	-0.223959	img_SimpleFlight__0_1777083629051599000.png
SimpleFlight	1777083629071	17.358	3.71017	-31.7944	0.97372	-0.00790353	-0.0309257	-0.225499	img_SimpleFlight__0_1777083629090658000.png
SimpleFlight	1777083629125	17.8145	3.48751	-31.7455	0.973212	-0.010469	-0.0301631	-0.22768	img_SimpleFlight__0_1777083629144485000.png
SimpleFlight	1777083629179	18.2712	3.26462	-31.697	0.972681	-0.0129172	-0.0294412	-0.229909	img_SimpleFlight__0_1777083629197684000.png
SimpleFlight	1777083629230	18.7024	3.05379	-31.6517	0.972161	-0.0151098	-0.028798	-0.232047	img_SimpleFlight__0_1777083629250189000.png
SimpleFlight	1777083629287	19.1843	2.81765	-31.6014	0.971562	-0.0174248	-0.0281218	-0.234464	img_SimpleFlight__0_1777083629304928000.png
SimpleFlight	1777083629326	19.5139	2.65572	-31.5672	0.971143	-0.0189235	-0.0276848	-0.236127	img_SimpleFlight__0_1777083629345875000.png
SimpleFlight	1777083629380	19.9702	2.43092	-31.5203	0.970556	-0.0208684	-0.0271173	-0.238432	img_SimpleFlight__0_1777083629398738000.png
SimpleFlight	1777083629434	20.4261	2.20536	-31.4737	0.969963	-0.0226715	-0.0265901	-0.240729	img_SimpleFlight__0_1777083629452211000.png
SimpleFlight	1777083629485	20.8565	1.99156	-31.4299	0.969403	-0.0242322	-0.0261312	-0.242876	img_SimpleFlight__0_1777083629503949000.png
SimpleFlight	1777083629539	21.3118	1.76429	-31.3839	0.968812	-0.0257406	-0.0256842	-0.245116	img_SimpleFlight__0_1777083629557113000.png
SimpleFlight	1777083629602	21.8424	1.49787	-31.3306	0.968132	-0.0273014	-0.0252151	-0.247668	img_SimpleFlight__0_1777083629619654000.png
SimpleFlight	1777083629641	22.1706	1.33222	-31.2977	0.967719	-0.0281588	-0.024953	-0.249207	img_SimpleFlight__0_1777083629660537000.png
SimpleFlight	1777083629695	22.6246	1.1019	-31.2524	0.967161	-0.0292019	-0.0246273	-0.251277	img_SimpleFlight__0_1777083629712553000.png
SimpleFlight	1777083629749	23.078	0.870418	-31.2072	0.966623	-0.0300781	-0.0243441	-0.253263	img_SimpleFlight__0_1777083629767016000.png
SimpleFlight	1777083629806	23.5561	0.624779	-31.1597	0.966082	-0.0308137	-0.0240933	-0.255256	img_SimpleFlight__0_1777083629824317000.png
SimpleFlight	1777083629848	23.9079	0.442907	-31.1248	0.965703	-0.0312348	-0.023939	-0.256649	img_SimpleFlight__0_1777083629867129000.png
SimpleFlight	1777083629905	24.3848	0.194874	-31.0776	0.96522	-0.031644	-0.0237706	-0.258428	img_SimpleFlight__0_1777083629923253000.png
SimpleFlight	1777083629956	24.8109	-0.0282405	-31.0353	0.964819	-0.0318587	-0.023658	-0.259901	img_SimpleFlight__0_1777083629976309000.png
SimpleFlight	1777083629998	25.1614	-0.21283	-31.0006	0.964515	-0.0319301	-0.023592	-0.261028	img_SimpleFlight__0_1777083630016116000.png
SimpleFlight	1777083630049	25.5864	-0.438003	-30.9584	0.964175	-0.031895	-0.0235426	-0.262287	img_SimpleFlight__0_1777083630068095000.png
SimpleFlight	1777083630103	26.0359	-0.677647	-30.9138	0.963855	-0.0317218	-0.0235251	-0.263486	img_SimpleFlight__0_1777083630121349000.png
SimpleFlight	1777083630157	26.4847	-0.918536	-30.8691	0.963574	-0.0314146	-0.0235421	-0.264546	img_SimpleFlight__0_1777083630175322000.png
SimpleFlight	1777083630202	26.8582	-1.12022	-30.8319	0.96337	-0.0310646	-0.0235809	-0.265325	img_SimpleFlight__0_1777083630222369000.png
SimpleFlight	1777083630256	27.3058	-1.36333	-30.7872	0.963162	-0.0305393	-0.0236553	-0.266135	img_SimpleFlight__0_1777083630275608000.png
SimpleFlight	1777083630310	27.7529	-1.60763	-30.7425	0.962991	-0.0299077	-0.0237586	-0.266812	img_SimpleFlight__0_1777083630327507000.png
SimpleFlight	1777083630361	28.1745	-1.8394	-30.7002	0.962864	-0.0292227	-0.0238807	-0.267335	img_SimpleFlight__0_1777083630380009000.png
SimpleFlight	1777083630415	28.6204	-2.08587	-30.6554	0.962764	-0.0284127	-0.024034	-0.26777	img_SimpleFlight__0_1777083630433921000.png
SimpleFlight	1777083630454	28.942	-2.26454	-30.623	0.962712	-0.0277789	-0.024159	-0.268012	img_SimpleFlight__0_1777083630473245000.png
SimpleFlight	1777083630508	29.3869	-2.51281	-30.5781	0.962667	-0.026841	-0.0243502	-0.268251	img_SimpleFlight__0_1777083630525727000.png
SimpleFlight	1777083630562	29.8313	-2.76206	-30.5332	0.962652	-0.0258411	-0.0245607	-0.268385	img_SimpleFlight__0_1777083630580040000.png
SimpleFlight	1777083630616	30.2752	-3.01224	-30.4883	0.962664	-0.0247884	-0.0247884	-0.26842	img_SimpleFlight__0_1777083630633578000.png
SimpleFlight	1777083630667	30.694	-3.24931	-30.4458	0.962698	-0.0237532	-0.0250174	-0.26837	img_SimpleFlight__0_1777083630684787000.png
SimpleFlight	1777083630721	31.137	-3.50112	-30.4008	0.962757	-0.022622	-0.0252725	-0.268232	img_SimpleFlight__0_1777083630738660000.png
SimpleFlight	1777083630760	31.4567	-3.68346	-30.3683	0.962813	-0.0217866	-0.0254638	-0.268082	img_SimpleFlight__0_1777083630779470000.png
SimpleFlight	1777083630820	31.9481	-3.96471	-30.3183	0.962919	-0.0204792	-0.0257677	-0.267776	img_SimpleFlight__0_1777083630839983000.png
SimpleFlight	1777083630874	32.39	-4.21852	-30.2733	0.963033	-0.0192877	-0.0260488	-0.267425	img_SimpleFlight__0_1777083630892115000.png
SimpleFlight	1777083630925	32.8071	-4.45877	-30.2308	0.963156	-0.0181546	-0.0263195	-0.267035	img_SimpleFlight__0_1777083630942799000.png
SimpleFlight	1777083630964	33.1259	-4.64282	-30.1983	0.96326	-0.0172876	-0.0265286	-0.266699	img_SimpleFlight__0_1777083630983591000.png
SimpleFlight	1777083631015	33.5425	-4.88387	-30.1558	0.963405	-0.0161576	-0.0268034	-0.266217	img_SimpleFlight__0_1777083631034946000.png
SimpleFlight	1777083631066	33.9589	-5.12531	-30.1133	0.963562	-0.0150353	-0.0270788	-0.265687	img_SimpleFlight__0_1777083631086424000.png
SimpleFlight	1777083631120	34.3997	-5.38131	-30.0683	0.963738	-0.0138622	-0.0273689	-0.26508	img_SimpleFlight__0_1777083631137708000.png
SimpleFlight	1777083631174	34.8403	-5.63763	-30.0234	0.963925	-0.0127087	-0.0276565	-0.264428	img_SimpleFlight__0_1777083631191870000.png
SimpleFlight	1777083631225	35.2562	-5.87995	-29.981	0.964109	-0.0116438	-0.0279236	-0.263778	img_SimpleFlight__0_1777083631243968000.png
SimpleFlight	1777083631279	35.6966	-6.13671	-29.9362	0.964311	-0.0105444	-0.028201	-0.263055	img_SimpleFlight__0_1777083631297417000.png
SimpleFlight	1777083631333	36.1369	-6.39362	-29.8914	0.964519	-0.00948077	-0.0284706	-0.262302	img_SimpleFlight__0_1777083631351896000.png
SimpleFlight	1777083631378	36.5038	-6.60779	-29.8541	0.964697	-0.00861467	-0.0286911	-0.261655	img_SimpleFlight__0_1777083631395683000.png
SimpleFlight	1777083631432	36.9441	-6.86483	-29.8093	0.964913	-0.00762768	-0.0289432	-0.260859	img_SimpleFlight__0_1777083631449964000.png
SimpleFlight	1777083631486	37.3843	-7.12187	-29.7647	0.965132	-0.00668112	-0.0291857	-0.260046	img_SimpleFlight__0_1777083631505028000.png
SimpleFlight	1777083631528	37.7268	-7.32176	-29.7299	0.965303	-0.00598145	-0.0293653	-0.259406	img_SimpleFlight__0_1777083631546302000.png
SimpleFlight	1777083631582	38.1671	-7.57869	-29.6853	0.965524	-0.00512494	-0.0295855	-0.258577	img_SimpleFlight__0_1777083631600144000.png
SimpleFlight	1777083631633	38.5831	-7.82123	-29.6432	0.965731	-0.00436295	-0.0297817	-0.257792	img_SimpleFlight__0_1777083631651551000.png
SimpleFlight	1777083631684	38.9992	-8.06362	-29.6012	0.965937	-0.00364939	-0.0299654	-0.257009	img_SimpleFlight__0_1777083631703601000.png
SimpleFlight	1777083631735	39.4153	-8.30583	-29.5592	0.966141	-0.00297719	-0.0301385	-0.25623	img_SimpleFlight__0_1777083631755513000.png
SimpleFlight	1777083631789	39.8561	-8.56206	-29.5147	0.966353	-0.0023324	-0.0303043	-0.255416	img_SimpleFlight__0_1777083631809162000.png
SimpleFlight	1777083631843	40.2971	-8.81803	-29.4703	0.966561	-0.00174851	-0.0304541	-0.254617	img_SimpleFlight__0_1777083631861147000.png
SimpleFlight	1777083631882	40.6157	-9.00272	-29.4383	0.966707	-0.00135816	-0.030554	-0.254052	img_SimpleFlight__0_1777083631901001000.png
SimpleFlight	1777083631936	41.057	-9.25815	-29.3939	0.966904	-0.000865884	-0.0306795	-0.253287	img_SimpleFlight__0_1777083631954697000.png
SimpleFlight	1777083631990	41.4984	-9.51326	-29.3495	0.967095	-0.000440043	-0.0307874	-0.252547	img_SimpleFlight__0_1777083632008008000.png
SimpleFlight	1777083632041	41.9156	-9.75386	-29.3077	0.967267	-9.25373e-05	-0.0308747	-0.251876	img_SimpleFlight__0_1777083632060688000.png
SimpleFlight	1777083632092	42.3329	-9.99412	-29.2658	0.967432	0.000201283	-0.0309477	-0.251234	img_SimpleFlight__0_1777083632112505000.png
SimpleFlight	1777083632146	42.7751	-10.2481	-29.2215	0.967597	0.000454741	-0.0310096	-0.250588	img_SimpleFlight__0_1777083632165668000.png
SimpleFlight	1777083632197	43.1928	-10.4877	-29.1797	0.967744	0.00063951	-0.0310534	-0.250013	img_SimpleFlight__0_1777083632216571000.png
SimpleFlight	1777083632248	43.6108	-10.7268	-29.1379	0.967882	0.000773719	-0.0310837	-0.249474	img_SimpleFlight__0_1777083632268183000.png
SimpleFlight	1777083632290	43.9552	-10.9235	-29.1034	0.967989	0.00084648	-0.0310986	-0.249059	img_SimpleFlight__0_1777083632307659000.png
SimpleFlight	1777083632341	44.3736	-11.162	-29.0616	0.968109	0.000890695	-0.031105	-0.248589	img_SimpleFlight__0_1777083632360570000.png
SimpleFlight	1777083632395	44.8168	-11.414	-29.0173	0.968226	0.000889625	-0.0310991	-0.248135	img_SimpleFlight__0_1777083632414117000.png
SimpleFlight	1777083632446	45.2357	-11.6517	-28.9755	0.968326	0.000841829	-0.0310811	-0.247748	img_SimpleFlight__0_1777083632465065000.png
SimpleFlight	1777083632497	45.6547	-11.889	-28.9337	0.968415	0.000751484	-0.031052	-0.247401	img_SimpleFlight__0_1777083632516801000.png
SimpleFlight	1777083632551	46.0987	-12.1399	-28.8894	0.968499	0.000613258	-0.0310099	-0.247077	img_SimpleFlight__0_1777083632569938000.png
SimpleFlight	1777083632602	46.5181	-12.3764	-28.8475	0.968568	0.0004457	-0.0309606	-0.246813	img_SimpleFlight__0_1777083632621011000.png
SimpleFlight	1777083632653	46.9378	-12.6126	-28.8057	0.968627	0.000244119	-0.0309024	-0.246589	img_SimpleFlight__0_1777083632672495000.png
SimpleFlight	1777083632707	47.3824	-12.8623	-28.7614	0.968679	-2.90824e-06	-0.0308322	-0.246393	img_SimpleFlight__0_1777083632726487000.png
SimpleFlight	1777083632758	47.8025	-13.0978	-28.7196	0.968719	-0.000265546	-0.0307583	-0.246247	img_SimpleFlight__0_1777083632777478000.png
SimpleFlight	1777083632809	48.2228	-13.333	-28.6777	0.968749	-0.000553765	-0.030678	-0.246138	img_SimpleFlight__0_1777083632829506000.png
SimpleFlight	1777083632863	48.668	-13.5816	-28.6334	0.968772	-0.000883892	-0.0305868	-0.24606	img_SimpleFlight__0_1777083632880762000.png
SimpleFlight	1777083632914	49.0886	-13.8161	-28.5916	0.968784	-0.00121654	-0.0304954	-0.246021	img_SimpleFlight__0_1777083632931814000.png
SimpleFlight	1777083632965	49.5094	-14.0504	-28.5497	0.968788	-0.0015665	-0.0304	-0.246014	img_SimpleFlight__0_1777083632985037000.png
SimpleFlight	1777083633004	49.8312	-14.2293	-28.5177	0.968786	-0.00184434	-0.0303245	-0.246029	img_SimpleFlight__0_1777083633024243000.png
SimpleFlight	1777083633058	50.2771	-14.4769	-28.4734	0.968776	-0.00224112	-0.0302171	-0.246078	img_SimpleFlight__0_1777083633077086000.png
SimpleFlight	1777083633109	50.6982	-14.7104	-28.4315	0.96876	-0.00262662	-0.0301133	-0.246153	img_SimpleFlight__0_1777083633128609000.png
SimpleFlight	1777083633163	51.1443	-14.9574	-28.3872	0.968735	-0.00304303	-0.0300016	-0.24626	img_SimpleFlight__0_1777083633181028000.png
SimpleFlight	1777083633214	51.5657	-15.1905	-28.3453	0.968705	-0.00344213	-0.0298949	-0.246386	img_SimpleFlight__0_1777083633231935000.png
SimpleFlight	1777083633262	51.9625	-15.4098	-28.3059	0.968671	-0.00382025	-0.0297942	-0.246524	img_SimpleFlight__0_1777083633281910000.png
SimpleFlight	1777083633313	52.3841	-15.6425	-28.2641	0.96863	-0.00422322	-0.0296872	-0.246692	img_SimpleFlight__0_1777083633332284000.png
SimpleFlight	1777083633364	52.8058	-15.8752	-28.2222	0.968584	-0.00462507	-0.0295807	-0.246878	img_SimpleFlight__0_1777083633382107000.png
SimpleFlight	1777083633412	53.2027	-16.094	-28.1828	0.968536	-0.00500039	-0.0294815	-0.247069	img_SimpleFlight__0_1777083633431944000.png
SimpleFlight	1777083633466	53.6494	-16.3401	-28.1385	0.968478	-0.00541793	-0.0293714	-0.247301	img_SimpleFlight__0_1777083633483812000.png
SimpleFlight	1777083633517	54.0712	-16.5724	-28.0966	0.96842	-0.00580481	-0.0292697	-0.247534	img_SimpleFlight__0_1777083633535311000.png
SimpleFlight	1777083633574	54.5428	-16.8319	-28.0498	0.96835	-0.00622771	-0.0291586	-0.247808	img_SimpleFlight__0_1777083633593866000.png
SimpleFlight	1777083633631	55.0144	-17.0914	-28.0031	0.968277	-0.00663773	-0.0290511	-0.248095	img_SimpleFlight__0_1777083633649542000.png
SimpleFlight	1777083633670	55.3371	-17.2689	-27.9711	0.968226	-0.00690994	-0.0289799	-0.248297	img_SimpleFlight__0_1777083633687733000.png
SimpleFlight	1777083633721	55.7591	-17.501	-27.9292	0.968156	-0.00725482	-0.0288898	-0.248569	img_SimpleFlight__0_1777083633739516000.png
SimpleFlight	1777083633781	56.2555	-17.7741	-27.88	0.968073	-0.0076427	-0.0287885	-0.248894	img_SimpleFlight__0_1777083633798761000.png
SimpleFlight	1777083633835	56.7023	-18.0199	-27.8357	0.967996	-0.00797351	-0.0287022	-0.249192	img_SimpleFlight__0_1777083633854715000.png
SimpleFlight	1777083633874	57.025	-18.1974	-27.8037	0.96794	-0.00820127	-0.0286429	-0.249408	img_SimpleFlight__0_1777083633894532000.png
SimpleFlight	1777083633928	57.4718	-18.4432	-27.7595	0.967863	-0.00850082	-0.0285648	-0.249708	img_SimpleFlight__0_1777083633947093000.png
SimpleFlight	1777083633979	57.8937	-18.6754	-27.7176	0.967789	-0.00876528	-0.0284959	-0.24999	img_SimpleFlight__0_1777083633996863000.png
SimpleFlight	1777083634030	58.3156	-18.9077	-27.6758	0.967717	-0.00901206	-0.0284317	-0.25027	img_SimpleFlight__0_1777083634049897000.png
SimpleFlight	1777083634081	58.7375	-19.1401	-27.634	0.967645	-0.00923993	-0.0283723	-0.250546	img_SimpleFlight__0_1777083634101566000.png
SimpleFlight	1777083634147	59.2834	-19.4409	-27.58	0.967553	-0.00950677	-0.0283027	-0.250896	img_SimpleFlight__0_1777083634167329000.png
SimpleFlight	1777083634186	59.6059	-19.6187	-27.548	0.967501	-0.00964919	-0.0282656	-0.251098	img_SimpleFlight__0_1777083634206391000.png
SimpleFlight	1777083634240	60.0524	-19.865	-27.5037	0.96743	-0.00982801	-0.0282189	-0.251371	img_SimpleFlight__0_1777083634260098000.png
SimpleFlight	1777083634294	60.4989	-20.1115	-27.4595	0.967361	-0.00998466	-0.0281779	-0.251634	img_SimpleFlight__0_1777083634311987000.png
SimpleFlight	1777083634360	61.0444	-20.4128	-27.4054	0.96728	-0.0101467	-0.0281354	-0.251941	img_SimpleFlight__0_1777083634378186000.png
SimpleFlight	1777083634399	61.3668	-20.591	-27.3734	0.967235	-0.0102274	-0.0281142	-0.252114	img_SimpleFlight__0_1777083634417616000.png
SimpleFlight	1777083634453	61.813	-20.8379	-27.3292	0.967175	-0.0103207	-0.0280895	-0.252343	img_SimpleFlight__0_1777083634470839000.png
SimpleFlight	1777083634504	62.2344	-21.0711	-27.2874	0.967122	-0.0103893	-0.0280713	-0.252547	img_SimpleFlight__0_1777083634522589000.png
SimpleFlight	1777083634570	62.7796	-21.3732	-27.2333	0.967057	-0.0104514	-0.0280547	-0.252792	img_SimpleFlight__0_1777083634589365000.png
SimpleFlight	1777083634609	63.1017	-21.5518	-27.2013	0.967022	-0.0104742	-0.0280483	-0.252927	img_SimpleFlight__0_1777083634629130000.png
SimpleFlight	1777083634663	63.5476	-21.7992	-27.1571	0.966977	-0.0104897	-0.0280438	-0.253101	img_SimpleFlight__0_1777083634682600000.png
SimpleFlight	1777083634714	63.9687	-22.033	-27.1153	0.966937	-0.0104872	-0.0280439	-0.25325	img_SimpleFlight__0_1777083634732887000.png
SimpleFlight	1777083634768	64.4144	-22.2807	-27.071	0.9669	-0.0104679	-0.0280485	-0.253394	img_SimpleFlight__0_1777083634787507000.png
SimpleFlight	1777083634819	64.8353	-22.5148	-27.0292	0.966868	-0.0104346	-0.0280566	-0.253515	img_SimpleFlight__0_1777083634837372000.png
SimpleFlight	1777083634873	65.2809	-22.7628	-26.985	0.966839	-0.0103841	-0.0280692	-0.253628	img_SimpleFlight__0_1777083634891813000.png
SimpleFlight	1777083634912	65.6027	-22.942	-26.953	0.96682	-0.0103388	-0.0280805	-0.2537	img_SimpleFlight__0_1777083634931337000.png
SimpleFlight	1777083634975	66.1224	-23.2316	-26.9014	0.966794	-0.0102503	-0.0281029	-0.253799	img_SimpleFlight__0_1777083634994706000.png
SimpleFlight	1777083635014	66.444	-23.411	-26.8695	0.966781	-0.010187	-0.0281189	-0.25385	img_SimpleFlight__0_1777083635032959000.png
SimpleFlight	1777083635065	66.8646	-23.6457	-26.8277	0.966767	-0.0100951	-0.0281423	-0.253905	img_SimpleFlight__0_1777083635083698000.png
SimpleFlight	1777083635116	67.2851	-23.8805	-26.7859	0.966756	-0.00999391	-0.0281681	-0.253947	img_SimpleFlight__0_1777083635133867000.png
SimpleFlight	1777083635176	67.7797	-24.1569	-26.7367	0.966748	-0.00986395	-0.0282014	-0.253981	img_SimpleFlight__0_1777083635196687000.png
SimpleFlight	1777083635230	68.2248	-24.4058	-26.6924	0.966744	-0.00973831	-0.0282336	-0.253997	img_SimpleFlight__0_1777083635247975000.png
SimpleFlight	1777083635278	68.6204	-24.6271	-26.6531	0.966743	-0.0096206	-0.0282638	-0.254	img_SimpleFlight__0_1777083635298674000.png
SimpleFlight	1777083635341	69.1395	-24.9178	-26.6015	0.966746	-0.00945924	-0.0283054	-0.25399	img_SimpleFlight__0_1777083635361688000.png
SimpleFlight	1777083635380	69.4609	-25.0977	-26.5695	0.96675	-0.00935569	-0.0283321	-0.253975	img_SimpleFlight__0_1777083635400661000.png
SimpleFlight	1777083635437	69.9309	-25.3611	-26.5317	0.966923	-0.00329182	-0.0289001	-0.253404	img_SimpleFlight__0_1777083635455726000.png
SimpleFlight	1777083635488	70.3523	-25.5969	-26.5122	0.967391	0.00948188	-0.0311856	-0.251182	img_SimpleFlight__0_1777083635506724000.png
SimpleFlight	1777083635551	70.8743	-25.8869	-26.5023	0.968351	0.0393477	-0.0355436	-0.243897	img_SimpleFlight__0_1777083635570919000.png
SimpleFlight	1777083635590	71.1985	-26.0647	-26.5009	0.968642	0.0707193	-0.0379142	-0.235149	img_SimpleFlight__0_1777083635608342000.png
SimpleFlight	1777083635647	71.6739	-26.3201	-26.5011	0.966681	0.138599	-0.0294926	-0.213187	img_SimpleFlight__0_1777083635667241000.png
SimpleFlight	1777083635698	72.101	-26.5411	-26.5011	0.964387	0.190826	0.0155739	-0.182483	img_SimpleFlight__0_1777083635717526000.png
SimpleFlight	1777083635749	72.5279	-26.7507	-26.5033	0.960114	0.229534	0.0672592	-0.144816	img_SimpleFlight__0_1777083635769042000.png
SimpleFlight	1777083635800	72.9517	-26.9449	-26.5089	0.954565	0.255927	0.1132	-0.102437	img_SimpleFlight__0_1777083635819623000.png
SimpleFlight	1777083635851	73.3688	-27.1211	-26.5185	0.949307	0.271822	0.147098	-0.0573619	img_SimpleFlight__0_1777083635870423000.png
SimpleFlight	1777083635902	73.7756	-27.277	-26.533	0.944086	0.280062	0.173747	-0.00884738	img_SimpleFlight__0_1777083635920768000.png
SimpleFlight	1777083635962	74.2367	-27.4335	-26.557	0.936901	0.282467	0.19911	0.0527586	img_SimpleFlight__0_1777083635980610000.png
SimpleFlight	1777083635998	74.5023	-27.5134	-26.5751	0.931418	0.280939	0.212313	0.0919667	img_SimpleFlight__0_1777083636017322000.png
SimpleFlight	1777083636049	74.8621	-27.6096	-26.6056	0.921353	0.275651	0.229353	0.150075	img_SimpleFlight__0_1777083636067043000.png
SimpleFlight	1777083636112	75.2763	-27.7029	-26.6512	0.904052	0.264807	0.24865	0.225257	img_SimpleFlight__0_1777083636130175000.png
SimpleFlight	1777083636160	75.5671	-27.7577	-26.6916	0.887109	0.254388	0.260423	0.283733	img_SimpleFlight__0_1777083636179881000.png
SimpleFlight	1777083636211	75.8523	-27.8037	-26.7385	0.871623	0.249687	0.249704	0.339966	img_SimpleFlight__0_1777083636229463000.png
SimpleFlight	1777083636262	76.1124	-27.8387	-26.7906	0.855841	0.250719	0.22564	0.392127	img_SimpleFlight__0_1777083636280810000.png
SimpleFlight	1777083636313	76.3483	-27.8632	-26.8487	0.837773	0.256465	0.19428	0.441155	img_SimpleFlight__0_1777083636332799000.png
SimpleFlight	1777083636367	76.5729	-27.8774	-26.918	0.814865	0.266483	0.157182	0.490179	img_SimpleFlight__0_1777083636385462000.png
SimpleFlight	1777083636421	76.7732	-27.8786	-26.9958	0.78739	0.279547	0.118654	0.536463	img_SimpleFlight__0_1777083636439110000.png
SimpleFlight	1777083636463	76.9132	-27.8696	-27.0626	0.762624	0.291223	0.0889814	0.570681	img_SimpleFlight__0_1777083636482018000.png
SimpleFlight	1777083636520	77.0818	-27.8419	-27.1621	0.724105	0.308424	0.0506726	0.614799	img_SimpleFlight__0_1777083636539128000.png
SimpleFlight	1777083636562	77.1907	-27.8088	-27.2419	0.692074	0.321624	0.0248368	0.645736	img_SimpleFlight__0_1777083636581083000.png
SimpleFlight	1777083636613	77.3057	-27.753	-27.3455	0.649014	0.337752	-0.00276281	0.681687	img_SimpleFlight__0_1777083636633342000.png
SimpleFlight	1777083636667	77.4068	-27.6741	-27.4621	0.598539	0.351737	-0.0240485	0.719343	img_SimpleFlight__0_1777083636685632000.png
SimpleFlight	1777083636718	77.482	-27.5805	-27.5776	0.546267	0.358384	-0.0325398	0.756369	img_SimpleFlight__0_1777083636736259000.png
SimpleFlight	1777083636766	77.534	-27.4761	-27.6906	0.492801	0.361248	-0.0320616	0.790961	img_SimpleFlight__0_1777083636786813000.png
SimpleFlight	1777083636817	77.568	-27.3493	-27.8147	0.431554	0.361882	-0.0242871	0.825962	img_SimpleFlight__0_1777083636836852000.png
SimpleFlight	1777083636868	77.5798	-27.2087	-27.9418	0.37175	0.355013	-0.0228025	0.857466	img_SimpleFlight__0_1777083636887464000.png
SimpleFlight	1777083636916	77.5726	-27.067	-28.061	0.31906	0.343544	-0.0268885	0.882867	img_SimpleFlight__0_1777083636936233000.png
SimpleFlight	1777083636970	77.547	-26.8997	-28.1908	0.26561	0.328387	-0.0350786	0.90575	img_SimpleFlight__0_1777083636990639000.png
SimpleFlight	1777083637021	77.508	-26.7357	-28.307	0.221795	0.314439	-0.044109	0.921949	img_SimpleFlight__0_1777083637039629000.png
SimpleFlight	1777083637069	77.4596	-26.5768	-28.4095	0.187123	0.303053	-0.0524671	0.932948	img_SimpleFlight__0_1777083637088751000.png
SimpleFlight	1777083637135	77.376	-26.352	-28.5389	0.150488	0.291204	-0.0621211	0.942706	img_SimpleFlight__0_1777083637153300000.png
SimpleFlight	1777083637183	77.3033	-26.184	-28.6245	0.132023	0.285441	-0.0668423	0.946903	img_SimpleFlight__0_1777083637201692000.png
SimpleFlight	1777083637234	77.2152	-26.0015	-28.7078	0.119868	0.281627	-0.069077	0.949498	img_SimpleFlight__0_1777083637252585000.png
SimpleFlight	1777083637282	77.1218	-25.8258	-28.7797	0.115204	0.279769	-0.0682368	0.950685	img_SimpleFlight__0_1777083637301592000.png
SimpleFlight	1777083637333	77.0109	-25.635	-28.8501	0.117001	0.27912	-0.0641422	0.950941	img_SimpleFlight__0_1777083637351716000.png
SimpleFlight	1777083637384	76.8874	-25.4397	-28.9156	0.125078	0.279372	-0.0569233	0.950298	img_SimpleFlight__0_1777083637402713000.png
SimpleFlight	1777083637435	76.7501	-25.2398	-28.978	0.138483	0.280182	-0.0469857	0.948743	img_SimpleFlight__0_1777083637453349000.png
SimpleFlight	1777083637483	76.607	-25.0474	-29.0359	0.154846	0.281285	-0.0357092	0.946375	img_SimpleFlight__0_1777083637501951000.png
SimpleFlight	1777083637531	76.4491	-24.8507	-29.0952	0.17353	0.282682	-0.0232383	0.9431	img_SimpleFlight__0_1777083637550920000.png
SimpleFlight	1777083637582	76.2672	-24.638	-29.1565	0.195209	0.283965	-0.0123234	0.938672	img_SimpleFlight__0_1777083637602686000.png
